gamma,crater_fraction,rms_slope_deg,chi2
150.0,0.49,34.30213351435102,3242245.889380465
150.0,0.5,34.650387453091355,3164554.4751467244
150.0,0.51,34.995175919865545,3087805.3245490035
150.0,0.52,35.33660035537268,3011998.437984026
150.0,0.53,35.67475734589251,2937133.8158568977
150.0,0.54,36.00973894242082,2863211.45858129
150.0,0.55,36.34163295332621,2790231.366579644
150.0,0.56,36.67052321316499,2718193.540283364
150.0,0.57,36.996489829986025,2647097.980133028
150.0,0.58,37.3196094131925,2576944.686578597
150.0,0.59,37.639955283796944,2507733.660079633
150.0,0.6,37.957597668704224,2439464.901105521
150.0,0.61,38.27260388048098,2372138.410135696
150.0,0.62,38.58503848391491,2305754.1876598787
150.0,0.63,38.894963450531506,2240312.234178315
150.0,0.64,39.20243830211545,2175812.550202022
150.0,0.65,39.50752024417827,2112255.1362530394
150.0,0.66,39.810264290219706,2049639.9928646926
150.0,0.67,40.11072337754743,1987967.1205818567
150.0,0.68,40.40894847534537,1927236.5199612298
150.0,0.69,40.70498868561572,1867448.1915716142
150.0,0.7,40.998891337560465,1808602.135994203
150.0,0.71,41.290702075916286,1750698.3538228783
150.0,0.72,41.58046494370962,1693736.8456645133
150.0,0.73,41.86822245985673,1637717.6121392841
150.0,0.74,42.15401569199592,1582640.6538809913
150.0,0.75,42.43788432490509,1528505.9715373856
150.0,0.76,42.71986672482737,1475313.56577051
150.0,0.77,43.0,1423063.4372570429
150.0,0.78,43.27832005765689,1371755.5866886568
150.0,0.79,43.554861657752674,1321390.0147723835
150.0,0.8,43.829658463635795,1271966.7222309904
150.0,0.81,44.10274308987988,1223485.7098033675
150.0,0.82,44.374147147465656,1175946.9782449238
150.0,0.83,44.64390128649065,1129350.5283279964
150.0,0.84,44.912035236570034,1083696.3608422696
150.0,0.85,45.17857784507936,1038984.4765952071
150.0,0.86,45.443557113378375,995214.8764124936
150.0,0.87,45.70700023114478,952387.5611384925
150.0,0.88,45.96893360893699,910502.5316367137
150.0,0.89,46.22938290909629,869559.7887902952
150.0,0.9,46.488373075090834,829559.3335025
150.0,0.91,46.74592835939637,790501.1666972243
150.0,0.92,47.00207235000181,752385.2893195227
150.0,0.93,47.25682799562188,715211.7023361474
150.0,0.94,47.51021762969286,678980.4067361032
150.0,0.95,47.76226299322265,643691.4035312168
150.0,0.96,48.01298525656109,609344.6937567267
150.0,0.97,48.26240504015252,575940.2784718861
150.0,0.98,48.51054243432789,543478.1587605847
150.0,0.99,48.75741701819031,511958.33573198994
150.0,1.0,49.00304787764431,481380.81052120565
160.0,0.0,0.0,7308710.702441769
160.0,0.01,4.900304787764432,7195105.28270467
160.0,0.02,6.930077490618269,7082389.752906081
160.0,0.03,8.487576864981019,6970564.113184589
160.0,0.04,9.800609575528863,6859628.363681621
160.0,0.05,10.957414615908949,6749582.504541495
160.0,0.06,12.003246314140272,6640426.535911488
160.0,0.07,12.964987816843836,6532160.457941894
160.0,0.08,13.860154981236539,6424784.270786093
160.0,0.09,14.700914363293293,6318297.974600599
160.0,0.1,15.496124358363613,6212701.56954515
160.0,0.11,16.252472339396768,6107995.055782757
160.0,0.12,16.975153729962038,6004178.43347978
160.0,0.13,17.66830017768634,5901251.702806003
160.0,0.14,18.335261606582495,5799214.863934696
160.0,0.15,18.978798834352112,5698067.9170427
160.0,0.16,19.601219151057727,5597810.862310493
160.0,0.17,20.204474237672684,5498443.6999222785
160.0,0.18,20.79023247185481,5399966.430066057
160.0,0.19,21.359933362413685,5302379.052933705
160.0,0.2,21.914829231817897,5205681.568721072
160.0,0.21,22.456017618285017,5109873.977628047
160.0,0.22,22.984466804468497,5014956.279858662
160.0,0.23,23.501036175000905,4920928.475621173
160.0,0.24,24.006492628280544,4827790.565128151
160.0,0.25,24.501523938822157,4735542.5485965805
160.0,0.26,24.986749735362988,4644184.426247949
160.0,0.27,25.46273059494306,4553716.198308353
160.0,0.28,25.929975633687672,4464137.865008591
160.0,0.29,26.38894888730173,4375449.426584274
160.0,0.3,26.840074709091443,4287650.883275919
160.0,0.31,27.283742364320137,4200742.235329071
160.0,0.32,27.720309962473078,4114723.482994407
160.0,0.33,28.150107840443013,4029594.6265278463
160.0,0.34,28.57344148753451,3945355.666190675
160.0,0.35,28.990594085919405,3862006.602249653
160.0,0.36,29.401828726586587,3779547.4349771477
160.0,0.37,29.80739035005445,3697978.1646512533
160.0,0.38,30.207507452510978,3617298.791555917
160.0,0.39,30.602393591130962,3537509.3159810742
160.0,0.4,30.992248716727225,3458609.738222781
160.0,0.41,31.377260357342664,3380600.0585833522
160.0,0.42,31.75760467266784,3303480.2773714997
160.0,0.43,32.13344739610802,3227250.394902483
160.0,0.44,32.504944678793535,3151910.4114982523
160.0,0.45,32.87224384772684,3077460.3274876033
160.0,0.46,33.23548408850701,3003900.143206331
160.0,0.47,33.59479706160449,2931229.858997392
160.0,0.48,33.950307459924076,2859449.4752110667
160.0,0.49,34.30213351435102,2788558.9922051285
160.0,0.5,34.650387453091355,2718558.410345014
160.0,0.51,34.995175919865545,2649447.7300040023
160.0,0.52,35.33660035537268,2581226.951563396
160.0,0.53,35.67475734589251,2513896.0754127055
160.0,0.54,36.00973894242082,2447455.1019498412
160.0,0.55,36.34163295332621,2381904.0315813087
160.0,0.56,36.67052321316499,2317242.864722409
160.0,0.57,36.996489829986025,2253471.601797449
160.0,0.58,37.3196094131925,2190590.243239944
160.0,0.59,37.639955283796944,2128598.789492843
160.0,0.6,37.957597668704224,2067497.2410087502
160.0,0.61,38.27260388048098,2007285.5982501486
160.0,0.62,38.58503848391491,1947963.8616896397
160.0,0.63,38.894963450531506,1889532.031810183
160.0,0.64,39.20243830211545,1831990.109105342
160.0,0.65,39.50752024417827,1775338.0940795394
160.0,0.66,39.810264290219706,1719575.9872483176
160.0,0.67,40.11072337754743,1664703.7891386065
160.0,0.68,40.40894847534537,1610721.5002889985
160.0,0.69,40.70498868561572,1557629.1212500294
160.0,0.7,40.998891337560465,1505426.652584471
160.0,0.71,41.290702075916286,1454114.0948676262
160.0,0.72,41.58046494370962,1403691.4486876389
160.0,0.73,41.86822245985673,1354158.714645804
160.0,0.74,42.15401569199592,1305515.8933568937
160.0,0.75,42.43788432490509,1257762.9854494883
160.0,0.76,42.71986672482737,1210899.991566318
160.0,0.77,43.0,1164926.9123646119
160.0,0.78,43.27832005765689,1119843.7485164604
160.0,0.79,43.554861657752674,1075650.5007091854
160.0,0.8,43.829658463635795,1032347.1696457199
160.0,0.81,44.10274308987988,989933.756045001
160.0,0.82,44.374147147465656,948410.2606423721
160.0,0.83,44.64390128649065,907776.6841899953
160.0,0.84,44.912035236570034,868033.0274572804
160.0,0.85,45.17857784507936,829179.2912313206
160.0,0.86,45.443557113378375,791215.4763173431
160.0,0.87,45.70700023114478,754141.5835391734
160.0,0.88,45.96893360893699,717957.613739711
160.0,0.89,46.22938290909629,682663.5677814205
160.0,0.9,46.488373075090834,648259.4465468366
160.0,0.91,46.74592835939637,614745.2509390825
160.0,0.92,47.00207235000181,582120.981882405
160.0,0.93,47.25682799562188,550386.6403227254
160.0,0.94,47.51021762969286,519542.227228205
160.0,0.95,47.76226299322265,489587.7435898277
160.0,0.96,48.01298525656109,460523.19042200205
160.0,0.97,48.26240504015252,432348.5687631784
160.0,0.98,48.51054243432789,405063.87967648543
160.0,0.99,48.75741701819031,378669.1242503863
160.0,1.0,49.00304787764431,353164.30359935394
170.0,0.0,0.0,6521648.09508387
170.0,0.01,4.900304787764432,6417354.196544433
170.0,0.02,6.930077490618269,6313900.987023653
170.0,0.03,8.487576864981019,6211288.466652412
170.0,0.04,9.800609575528863,6109516.635564318
170.0,0.05,10.957414615908949,6008585.493895758
170.0,0.06,12.003246314140272,5908495.041785964
170.0,0.07,12.964987816843836,5809245.279377064
170.0,0.08,13.860154981236539,5710836.206814157
170.0,0.09,14.700914363293293,5613267.824245362
170.0,0.1,15.496124358363613,5516540.131821893
170.0,0.11,16.252472339396768,5420653.129698122
170.0,0.12,16.975153729962038,5325606.818031639
170.0,0.13,17.66830017768634,5231401.196983338
170.0,0.14,18.335261606582495,5138036.266717475
170.0,0.15,18.978798834352112,5045512.02740174
170.0,0.16,19.601219151057727,4953828.47920734
170.0,0.17,20.204474237672684,4862985.62230907
170.0,0.18,20.79023247185481,4772983.456885388
170.0,0.19,21.359933362413685,4683821.983118502
170.0,0.2,21.914829231817897,4595501.201194447
170.0,0.21,22.456017618285017,4508021.11130317
170.0,0.22,22.984466804468497,4421381.713638613
170.0,0.23,23.501036175000905,4335583.008398806
170.0,0.24,24.006492628280544,4250624.995785951
170.0,0.25,24.501523938822157,4166507.6760065174
170.0,0.26,24.986749735362988,4083231.04927134
170.0,0.27,25.46273059494306,4000795.115795705
170.0,0.28,25.929975633687672,3919199.8757994613
170.0,0.29,26.38894888730173,3838445.3295071116
170.0,0.3,26.840074709091443,3758531.4771479224
170.0,0.31,27.283742364320137,3679458.3189560296
170.0,0.32,27.720309962473078,3601225.8551705433
170.0,0.33,28.150107840443013,3523834.086035666
170.0,0.34,28.57344148753451,3447283.0118008037
170.0,0.35,28.990594085919405,3371572.6327206823
170.0,0.36,29.401828726586587,3296702.9490554687
170.0,0.37,29.80739035005445,3222673.9610708966
170.0,0.38,30.207507452510978,3149485.6690383893
170.0,0.39,30.602393591130962,3077138.073235192
170.0,0.4,30.992248716727225,3005631.1739445026
170.0,0.41,31.377260357342664,2934964.97145561
170.0,0.42,31.75760467266784,2865139.4660640317
170.0,0.43,32.13344739610802,2796154.6580716586
170.0,0.44,32.504944678793535,2728010.5477869026
170.0,0.45,32.87224384772684,2660707.135524845
170.0,0.46,33.23548408850701,2594244.421607393
170.0,0.47,33.59479706160449,2528622.406363436
170.0,0.48,33.950307459924076,2463841.090129012
170.0,0.49,34.30213351435102,2399900.47324747
170.0,0.5,34.650387453091355,2336800.5560696456
170.0,0.51,34.995175919865545,2274541.3389540343
170.0,0.52,35.33660035537268,2213122.82226697
170.0,0.53,35.67475734589251,2152545.006382814
170.0,0.54,36.00973894242082,2092807.8916841426
170.0,0.55,36.34163295332621,2033911.4785619413
170.0,0.56,36.67052321316499,1975855.7674158067
170.0,0.57,36.996489829986025,1918640.7586541509
170.0,0.58,37.3196094131925,1862266.452694411
170.0,0.59,37.639955283796944,1806732.8499632685
170.0,0.6,37.957597668704224,1752039.9508968692
170.0,0.61,38.27260388048098,1698187.7559410522
170.0,0.62,38.58503848391491,1645176.2655515838
170.0,0.63,38.894963450531506,1593005.4801943996
170.0,0.64,39.20243830211545,1541675.4003458486
170.0,0.65,39.50752024417827,1491186.0264929517
170.0,0.66,39.810264290219706,1441537.3591336585
170.0,0.67,40.11072337754743,1392729.3987771175
170.0,0.68,40.40894847534537,1344762.1459439504
170.0,0.69,40.70498868561572,1297635.6011665366
170.0,0.7,40.998891337560465,1251349.7649893013
170.0,0.71,41.290702075916286,1205904.6379690175
170.0,0.72,41.58046494370962,1161300.2206751113
170.0,0.73,41.86822245985673,1117536.5136899783
170.0,0.74,42.15401569199592,1074613.517609307
170.0,0.75,42.43788432490509,1032531.2330424156
170.0,0.76,42.71986672482737,991289.6606125901
170.0,0.77,43.0,950888.8009574426
170.0,0.78,43.27832005765689,911328.6547292703
170.0,0.79,43.554861657752674,872609.2225954303
170.0,0.8,43.829658463635795,834730.5052387232
170.0,0.81,44.10274308987988,797692.5033577875
170.0,0.82,44.374147147465656,761495.2176675072
170.0,0.83,44.64390128649065,726138.648899427
170.0,0.84,44.912035236570034,691622.7978021852
170.0,0.85,45.17857784507936,657947.6651419551
170.0,0.86,45.443557113378375,625113.2517028996
170.0,0.87,45.70700023114478,593119.5582876416
170.0,0.88,45.96893360893699,561966.5857177455
170.0,0.89,46.22938290909629,531654.3348342136
170.0,0.9,46.488373075090834,502182.8064979986
170.0,0.91,46.74592835939637,473552.0015905296
170.0,0.92,47.00207235000181,445761.9210142543
170.0,0.93,47.25682799562188,418812.56569319783
170.0,0.94,47.51021762969286,392703.93657353823
170.0,0.95,47.76226299322265,367436.0346241979
170.0,0.96,48.01298525656109,343008.8608374557
170.0,0.97,48.26240504015252,319422.416229575
170.0,0.98,48.51054243432789,296676.701841452
170.0,0.99,48.75741701819031,274771.7187392837
170.0,1.0,49.00304787764431,253707.46801525625
180.0,0.0,0.0,5828039.600279756
180.0,0.01,4.900304787764432,5732201.522607667
180.0,0.02,6.930077490618269,5637158.003608285
180.0,0.03,8.487576864981019,5542909.043405383
180.0,0.04,9.800609575528863,5449454.64212535
180.0,0.05,10.957414615908949,5356794.799897251
180.0,0.06,12.003246314140272,5264929.51685288
180.0,0.07,12.964987816843836,5173858.793126816
180.0,0.08,13.860154981236539,5083582.628856493
180.0,0.09,14.700914363293293,4994101.024182251
180.0,0.1,15.496124358363613,4905413.979247403
180.0,0.11,16.252472339396768,4817521.4941983055
180.0,0.12,16.975153729962038,4730423.569184414
180.0,0.13,17.66830017768634,4644120.204358361
180.0,0.14,18.335261606582495,4558611.399876013
180.0,0.15,18.978798834352112,4473897.155896559
180.0,0.16,19.601219151057727,4389977.472582565
180.0,0.17,20.204474237672684,4306852.350100058
180.0,0.18,20.79023247185481,4224521.7886186065
180.0,0.19,21.359933362413685,4142985.7883113855
180.0,0.2,21.914829231817897,4062244.3493552688
180.0,0.21,22.456017618285017,3982297.471930905
180.0,0.22,22.984466804468497,3903145.1562228
180.0,0.23,23.501036175000905,3824787.4024194092
180.0,0.24,24.006492628280544,3747224.210713221
180.0,0.25,24.501523938822157,3670455.581300848
180.0,0.26,24.986749735362988,3594481.5143831177
180.0,0.27,25.46273059494306,3519302.010165173
180.0,0.28,25.929975633687672,3444917.068856563
180.0,0.29,26.38894888730173,3371326.690671343
180.0,0.3,26.840074709091443,3298530.8758281847
180.0,0.31,27.283742364320137,3226529.6245504706
180.0,0.32,27.720309962473078,3155322.9370664055
180.0,0.33,28.150107840443013,3084910.813609129
180.0,0.34,28.57344148753451,3015293.2544168225
180.0,0.35,28.990594085919405,2946470.2597328313
180.0,0.36,29.401828726586587,2878441.829805776
180.0,0.37,29.80739035005445,2811207.9648896814
180.0,0.38,30.207507452510978,2744768.665244095
180.0,0.39,30.602393591130962,2679123.9311342184
180.0,0.4,30.992248716727225,2614273.7628310365
180.0,0.41,31.377260357342664,2550218.1606114535
180.0,0.42,31.75760467266784,2486957.1247584294
180.0,0.43,32.13344739610802,2424490.655561122
180.0,0.44,32.504944678793535,2362818.753315034
180.0,0.45,32.87224384772684,2301941.4183221566
180.0,0.46,33.23548408850701,2241858.65089113
180.0,0.47,33.59479706160449,2182570.451337393
180.0,0.48,33.950307459924076,2124076.819983348
180.0,0.49,34.30213351435102,2066377.7571585253
180.0,0.5,34.650387453091355,2009473.2631997534
180.0,0.51,34.995175919865545,1953363.3384513315
180.0,0.52,35.33660035537268,1898047.9832652083
180.0,0.53,35.67475734589251,1843527.1980011675
180.0,0.54,36.00973894242082,1789800.983027014
180.0,0.55,36.34163295332621,1736869.338718768
180.0,0.56,36.67052321316499,1684732.265460863
180.0,0.57,36.996489829986025,1633389.763646352
180.0,0.58,37.3196094131925,1582841.8336771138
180.0,0.59,37.639955283796944,1533088.4759640703
180.0,0.6,37.957597668704224,1484129.690927407
180.0,0.61,38.27260388048098,1435965.4789967998
180.0,0.62,38.58503848391491,1388595.8406116494
180.0,0.63,38.894963450531506,1342020.7762213186
180.0,0.64,39.20243830211545,1296240.2862853813
180.0,0.65,39.50752024417827,1251254.3712738738
180.0,0.66,39.810264290219706,1207063.0316675561
180.0,0.67,40.11072337754743,1163666.2679581787
180.0,0.68,40.40894847534537,1121064.080648757
180.0,0.69,40.70498868561572,1079256.470253856
180.0,0.7,40.998891337560465,1038243.4372998766
180.0,0.71,41.290702075916286,998024.9823253596
180.0,0.72,41.58046494370962,958601.1058812895
180.0,0.73,41.86822245985673,919971.8085314108
180.0,0.74,42.15401569199592,882137.0908525536
180.0,0.75,42.43788432490509,845096.9534349674
180.0,0.76,42.71986672482737,808851.3968826657
180.0,0.77,43.0,773400.421813778
180.0,0.78,43.27832005765689,738744.0288609151
180.0,0.79,43.554861657752674,704882.2186715432
180.0,0.8,43.829658463635795,671814.9919083691
180.0,0.81,44.10274308987988,639542.3492497371
180.0,0.82,44.374147147465656,608064.2913900367
180.0,0.83,44.64390128649065,577380.8190401227
180.0,0.84,44.912035236570034,547491.9329277488
180.0,0.85,45.17857784507936,518397.63379801175
180.0,0.86,45.443557113378375,490097.92241381085
180.0,0.87,45.70700023114478,462592.79955632007
180.0,0.88,45.96893360893699,435882.2660254736
180.0,0.89,46.22938290909629,409966.3226404682
180.0,0.9,46.488373075090834,384844.9702402782
180.0,0.91,46.74592835939637,360518.20968418795
180.0,0.92,47.00207235000181,336986.04185233894
180.0,0.93,47.25682799562188,314248.4676462949
180.0,0.94,47.51021762969286,292305.48798962374
180.0,0.95,47.76226299322265,271157.1038284957
180.0,0.96,48.01298525656109,250803.31613230356
180.0,0.97,48.26240504015252,231244.12589429843
180.0,0.98,48.51054243432789,212479.534132247
180.0,0.99,48.75741701819031,194509.54188910927
180.0,1.0,49.00304787764431,177334.1502337364
190.0,0.0,0.0,5215725.530545507
190.0,0.01,4.900304787764432,5127569.509092284
190.0,0.02,6.930077490618269,5040164.868962988
190.0,0.03,8.487576864981019,4953511.610274862
190.0,0.04,9.800609575528863,4867609.7331476575
190.0,0.05,10.957414615908949,4782459.237703701
190.0,0.06,12.003246314140272,4698060.124067935
190.0,0.07,12.964987816843836,4614412.392367985
190.0,0.08,13.860154981236539,4531516.042734216
190.0,0.09,14.700914363293293,4449371.07529979
190.0,0.1,15.496124358363613,4367977.490200731
190.0,0.11,16.252472339396768,4287335.287575985
190.0,0.12,16.975153729962038,4207444.467567487
190.0,0.13,17.66830017768634,4128305.0303202267
190.0,0.14,18.335261606582495,4049916.975982311
190.0,0.15,18.978798834352112,3972280.3047050433
190.0,0.16,19.601219151057727,3895395.0166429845
190.0,0.17,20.204474237672684,3819261.111954034
